Suburb;Address;Rooms;Type;Price;Method;SellerG;Date;Distance;Postcode;Bedroom2;Bathroom;Car;Landsize;BuildingArea;YearBuilt;CouncilArea;Lattitude;Longtitude;Regionname;Propertycount
Richmond;1 Newry St;2;h;1220000;S;Jellis;18/06/2016;26;3121;2;1;2;198;;;Yarra City Council;-378244;1450046;Northern Metropolitan;14949
Richmond;7/1 Princess St;2;t;895000;S;Marshall;18/06/2016;26;3121;2;1;1;0;;;Yarra City Council;-378209;1450014;Northern Metropolitan;14949
Richmond;20 Stillman St;2;h;1430000;S;Biggin;18/06/2016;26;3121;2;1;2;292;;;Yarra City Council;-378218;1450089;Northern Metropolitan;14949
Richmond;45 Westbank Tce;2;h;1045000;S;Jellis;18/06/2016;26;3121;2;1;1;138;81;1890;Yarra City Council;-378218;1450132;Northern Metropolitan;14949
Richmond;7 Bowen St;3;h;2000000;S;Biggin;19/11/2016;26;3121;3;2;1;217;180;1910;Yarra City Council;-378158;1449931;Northern Metropolitan;14949
Richmond;10/200 Brighton St;2;u;646000;S;Woodards;19/11/2016;26;3121;2;1;1;0;70;1993;Yarra City Council;-378333;144998;Northern Metropolitan;14949
Richmond;4/397 Church St;2;t;950000;S;Castran;19/11/2016;26;3121;;;;;;;Yarra City Council;;;Northern Metropolitan;14949
Richmond;51 Hunter St;2;h;1145000;S;hockingstuart;19/11/2016;26;3121;2;1;1;197;80;1960;Yarra City Council;-378215;1450054;Northern Metropolitan;14949
Richmond;2 Kimber St;3;h;1285000;S;Steveway;22/05/2016;26;3121;3;2;1;123;;;Yarra City Council;-378267;1450122;Northern Metropolitan;14949
Richmond;249 Punt Rd;4;h;905000;S;Biggin;22/05/2016;26;3121;4;1;0;254;124;1890;Yarra City Council;-378201;1449898;Northern Metropolitan;14949
Richmond;6/11 River St;2;u;915000;S;Biggin;22/05/2016;26;3121;;;;;;;Yarra City Council;;;Northern Metropolitan;14949
Richmond;31/15 River Bvd;2;u;750000;S;Biggin;22/05/2016;26;3121;2;2;1;0;104;2000;Yarra City Council;-378128;1450133;Northern Metropolitan;14949
Richmond;176 Buckingham St;4;h;1645000;S;Biggin;22/08/2016;26;3121;4;2;1;249;214;1970;Yarra City Council;-378147;1450084;Northern Metropolitan;14949
Richmond;301/633 Church St;3;u;945000;S;Biggin;22/08/2016;26;3121;3;2;1;0;;1999;Yarra City Council;-37833;144997;Northern Metropolitan;14949
Richmond;7/182 Coppin St;1;u;306000;S;Jellis;22/08/2016;26;3121;1;1;1;0;40;1965;Yarra City Council;-378242;1450026;Northern Metropolitan;14949
Richmond;19 Dickens St;3;h;1270000;S;Jellis;22/08/2016;26;3121;2;1;1;181;102;1900;Yarra City Council;-378203;1450092;Northern Metropolitan;14949
Richmond;1 Griffiths St;2;h;1105000;S;Biggin;22/08/2016;26;3121;2;2;1;55;;;Yarra City Council;-378159;1450033;Northern Metropolitan;14949
Richmond;8 Neptune St;2;h;965000;S;Biggin;22/08/2016;26;3121;2;1;0;158;;1900;Yarra City Council;-378201;145007;Northern Metropolitan;14949
Richmond;4 Parkville St;3;h;1220000;S;Jellis;22/08/2016;26;3121;;;;;;;Yarra City Council;;;Northern Metropolitan;14949
Richmond;4/1 Princess St;3;h;1100000;S;hockingstuart;22/08/2016;26;3121;2;2;1;126;;;Yarra City Council;-378208;1450013;Northern Metropolitan;14949
Richmond;29 Westbank Tce;3;h;1850000;S;hockingstuart;22/08/2016;26;3121;2;2;1;203;112;1900;Yarra City Council;-378214;1450132;Northern Metropolitan;14949
Richmond;57 Neptune St;3;h;1650000;S;hockingstuart;23/04/2016;26;3121;3;2;1;312;141;1920;Yarra City Council;-378217;145007;Northern Metropolitan;14949
Richmond;41 Cameron St;3;h;1320000;S;RT;24/09/2016;26;3121;3;2;2;171;118;1890;Yarra City Council;-378166;1449987;Northern Metropolitan;14949
Richmond;320 Church St;3;h;1651000;S;Jellis;24/09/2016;26;3121;3;2;1;192;111;1900;Yarra City Council;-378212;1449985;Northern Metropolitan;14949
Richmond;2 Francis St;3;h;1032000;S;Biggin;24/09/2016;26;3121;3;1;0;128;;;Yarra City Council;-378198;1450026;Northern Metropolitan;14949
Richmond;3 Jika Pl;3;h;915000;S;hockingstuart;24/09/2016;26;3121;4;3;1;140;;;Yarra City Council;-378148;1449912;Northern Metropolitan;14949
Richmond;3 Mary St;3;h;1075000;S;Jellis;24/09/2016;26;3121;3;1;0;148;;;Yarra City Council;-378194;1450024;Northern Metropolitan;14949
Richmond;14 Parkville St;3;h;1270000;S;Jellis;24/09/2016;26;3121;;;;;;;Yarra City Council;;;Northern Metropolitan;14949
Richmond;3/77 River St;3;u;791500;S;Biggin;24/09/2016;26;3121;3;2;2;0;104;2005;Yarra City Council;-378189;1450131;Northern Metropolitan;14949
Richmond;22a Stanley St;3;h;1600000;S;Biggin;24/09/2016;26;3121;3;2;2;80;144;1850;Yarra City Council;-378233;1449947;Northern Metropolitan;14949
Richmond;288 Church St;3;h;1555000;S;Abercromby's;25/02/2017;26;3121;3;2;1;189;164;1900;Yarra City Council;-3782;1449987;Northern Metropolitan;14949
Richmond;25 Dickmann St;3;h;1361000;S;Marshall;25/02/2017;26;3121;3;2;1;99;102;;Yarra City Council;-378249;1449976;Northern Metropolitan;14949
Richmond;12 Longfield St;3;h;1540000;S;hockingstuart;25/02/2017;26;3121;3;1;1;0;;;Yarra City Council;-378214;1450119;Northern Metropolitan;14949
Richmond;1/7 Sanders Pl;3;t;1582000;S;Jellis;25/02/2017;26;3121;3;3;2;119;184;2005;Yarra City Council;-378278;1449984;Northern Metropolitan;14949
Richmond;302/366 Church St;2;u;712000;S;Jellis;26/07/2016;26;3121;2;1;1;0;;2012;Yarra City Council;-37823;1449982;Northern Metropolitan;14949
Richmond;18 Reeves Cr;3;h;1395000;S;Biggin;26/07/2016;26;3121;;;;;;;Yarra City Council;;;Northern Metropolitan;14949
Richmond;23 Gardner St;3;t;1012000;S;Jellis;27/06/2016;26;3121;3;2;1;80;;;Yarra City Council;-378155;1450061;Northern Metropolitan;14949
Richmond;239 Punt Rd;3;h;1570000;S;Jellis;27/06/2016;26;3121;3;1;2;248;;;Yarra City Council;-378198;1449899;Northern Metropolitan;14949
Richmond;30 Rowena Pde;3;h;1345000;S;Biggin;27/06/2016;26;3121;3;1;1;209;128;1900;Yarra City Council;-378206;1449913;Northern Metropolitan;14949
Richmond;3/61 Stawell St;2;u;696000;S;Jellis;27/06/2016;26;3121;2;2;1;0;68;2008;Yarra City Council;-37822;1450104;Northern Metropolitan;14949
Richmond;4 Burgess St;3;h;1405000;S;Rendina;27/11/2016;26;3121;3;1;2;212;;;Yarra City Council;-378302;1449993;Northern Metropolitan;14949
Richmond;601/10 Burnley St;1;u;362000;S;Biggin;27/11/2016;26;3121;1;1;1;0;;;Yarra City Council;-378127;1450094;Northern Metropolitan;14949
Richmond;408/633 Church St;2;u;760000;S;Biggin;27/11/2016;26;3121;2;1;1;0;;;Yarra City Council;-37833;144997;Northern Metropolitan;14949
Richmond;5/10 Elaine Ct;2;u;807000;S;Jellis;27/11/2016;26;3121;2;2;2;0;106;2000;Yarra City Council;-378128;1450139;Northern Metropolitan;14949
Richmond;1 Hodgson Tce;3;h;1495000;S;Biggin;27/11/2016;26;3121;3;2;1;159;;;Yarra City Council;-378195;1449974;Northern Metropolitan;14949
Richmond;9 Hosie St;3;h;1410000;S;Biggin;27/11/2016;26;3121;3;1;0;224;;;Yarra City Council;-378199;1450017;Northern Metropolitan;14949
Richmond;25 Palmer St;4;h;1775000;S;Nelson;27/11/2016;26;3121;4;1;0;434;144;1900;Yarra City Council;-378185;1450061;Northern Metropolitan;14949
Richmond;4/199 Punt Rd;1;u;360000;S;Biggin;27/11/2016;26;3121;1;1;1;1332;;;Yarra City Council;-378181;1449901;Northern Metropolitan;14949
Richmond;43 Type St;3;h;1270000;S;Biggin;27/11/2016;26;3121;3;1;1;152;92;1910;Yarra City Council;-378219;1450096;Northern Metropolitan;14949
Richmond;50 Canterbury St;2;h;827500;S;Biggin;28/05/2016;26;3121;2;1;0;127;72;1900;Yarra City Council;-378251;1450063;Northern Metropolitan;14949
Richmond;21 Crown St;3;h;1165000;S;Biggin;28/08/2016;26;3121;3;1;1;167;170;;Yarra City Council;-378167;1450098;Northern Metropolitan;14949
Richmond;29a Abinger St;3;h;1185000;S;hockingstuart;30/07/2016;26;3121;2;2;1;135;;;Yarra City Council;-378202;1450013;Northern Metropolitan;14949
Richmond;20 Lincoln St;4;h;1212500;S;Kay;30/07/2016;26;3121;4;3;2;108;108;2010;Yarra City Council;-378129;1450013;Northern Metropolitan;14949
Richmond;24 The Crofts;2;h;1125000;S;hockingstuart;30/07/2016;26;3121;2;1;0;103;74;1900;Yarra City Council;-378199;1449911;Northern Metropolitan;14949
Richmond;5 Union St;3;h;1520000;S;Biggin;30/07/2016;26;3121;3;1;2;248;100;1900;Yarra City Council;-378185;1449935;Northern Metropolitan;14949
Richmond;60 Gardner St;2;h;1110000;S;hockingstuart;06/05/2017;26;3121;2;1;0;166;;;Yarra City Council;-378172;1450053;Northern Metropolitan;14949
Richmond;4/39 Hunter St;2;u;1226000;S;hockingstuart;06/05/2017;26;3121;2;1;1;826;99;1996;Yarra City Council;-37821;1450054;Northern Metropolitan;14949
Richmond;118 Somerset St;3;h;1214000;S;Nelson;06/05/2017;26;3121;3;1;0;176;106;1900;Yarra City Council;-378162;145006;Northern Metropolitan;14949
Richmond;7 Barkly Av;3;h;1510000;S;Jellis;08/04/2017;26;3121;;;;;;;Yarra City Council;;;Northern Metropolitan;14949
Richmond;1/2 Little Kent St;2;t;1090000;S;Fletchers;08/04/2017;26;3121;2;2;1;0;137;2002;Yarra City Council;-378151;1450003;Northern Metropolitan;14949
Richmond;113A Richmond Tce;3;h;1785000;S;hockingstuart;08/04/2017;26;3121;3;1;0;240;115;1958;Yarra City Council;-378221;1449964;Northern Metropolitan;14949
Richmond;6/323 Church St;3;t;1052000;S;Jellis;20/05/2017;26;3121;3;1;2;0;100;2010;Yarra City Council;-378221;1449988;Northern Metropolitan;14949
Richmond;401/1 Railway Pl;2;u;685000;S;hockingstuart;20/05/2017;26;3121;;;;;;;Yarra City Council;;;Northern Metropolitan;14949
Richmond;3 Kimber St;3;h;1330000;S;Jellis;22/04/2017;26;3121;3;1;1;154;95;1900;Yarra City Council;-378264;1450123;Northern Metropolitan;14949
Richmond;304/253 Bridge Rd;2;u;630000;S;Biggin;29/04/2017;26;3121;2;2;1;3512;;2011;Yarra City Council;-378183;1449979;Northern Metropolitan;14949
Richmond;30 Corsair St;2;h;1210000;S;Jellis;29/04/2017;26;3121;2;1;0;178;;;Yarra City Council;-378226;1450064;Northern Metropolitan;14949
Richmond;2 Moore St;1;h;911000;S;Biggin;29/04/2017;26;3121;1;1;0;126;77;1900;Yarra City Council;-378259;1450107;Northern Metropolitan;14949
Richmond;57 Type St;3;h;1590000;S;hockingstuart;29/04/2017;26;3121;3;1;1;318;;;Yarra City Council;-378225;1450096;Northern Metropolitan;14949
Richmond;13 Francis St;2;h;1165000;S;Biggin;01/07/2017;24;3121;2;1;1;149;;;Yarra City Council;-3781954;14500304;Northern Metropolitan;14949
Richmond;54 Laity St;3;h;1310000;S;Biggin;01/07/2017;24;3121;;;;;;;Yarra City Council;;;Northern Metropolitan;14949
Richmond;202/47 Murphy St;1;u;458000;S;Biggin;01/07/2017;24;3121;;;;;;;Yarra City Council;;;Northern Metropolitan;14949
Richmond;2 Sutton Gr;2;h;1442000;S;Biggin;01/07/2017;24;3121;2;2;1;163;;;Yarra City Council;-3782259;14499077;Northern Metropolitan;14949
Richmond;7 Benson St;3;h;1676000;S;Biggin;03/06/2017;24;3121;3;1;1;294;;;Yarra City Council;-378239;1450022;Northern Metropolitan;14949
Richmond;27 Charlotte St;4;h;1400000;S;Biggin;03/06/2017;24;3121;4;1;0;244;;;Yarra City Council;-3782503;14499967;Northern Metropolitan;14949
Richmond;22 Glass St;3;h;1301000;S;Jellis;03/06/2017;24;3121;3;1;1;163;;1990;Yarra City Council;-3782434;14500489;Northern Metropolitan;14949
Richmond;5/202 Lennox St;2;u;575000;S;Biggin;03/06/2017;24;3121;2;1;1;407;66;1960;Yarra City Council;-3782046;14499398;Northern Metropolitan;14949
Richmond;4 Bell St;2;h;1172000;S;Collins;17/06/2017;24;3121;2;1;0;155;;;Yarra City Council;-3782418;14500185;Northern Metropolitan;14949
Richmond;182 Buckingham St;3;t;1255000;S;Jellis;17/06/2017;24;3121;3;2;1;124;123;2008;Yarra City Council;-378147;14500852;Northern Metropolitan;14949
Richmond;10 Campbell St;2;h;1275000;S;Biggin;17/06/2017;24;3121;2;1;1;110;72;1890;Yarra City Council;-3782324;14501331;Northern Metropolitan;14949
Richmond;104/163 Cremorne St;1;u;433000;S;Jellis;17/06/2017;24;3121;;;;;;;Yarra City Council;;;Northern Metropolitan;14949
Richmond;51 Garfield St;3;h;1120000;S;Biggin;17/06/2017;24;3121;3;2;2;134;149;2007;Yarra City Council;-3781186;14499472;Northern Metropolitan;14949
Richmond;17/47 Mary St;3;h;1190000;S;Biggin;17/06/2017;24;3121;3;2;1;105;110;1997;Yarra City Council;-3782146;14500203;Northern Metropolitan;14949
Richmond;2/50 Palmer St;1;u;534000;S;hockingstuart;17/06/2017;24;3121;1;1;1;1347;;2003;Yarra City Council;-3781893;14500631;Northern Metropolitan;14949
Richmond;7 Wiltshire St;3;h;1425000;S;Marshall;17/06/2017;24;3121;3;3;3;81;81;2000;Yarra City Council;-3782622;14499879;Northern Metropolitan;14949
Richmond;312/45 York St;2;u;650000;S;Marshall;17/06/2017;24;3121;2;2;1;2226;;2011;Yarra City Council;-37813;14499303;Northern Metropolitan;14949
Richmond;4/12 Woodlawn St;2;u;717000;S;Nelson;24/06/2017;24;3121;2;1;0;316;;;Yarra City Council;-3782295;14499146;Northern Metropolitan;14949
Richmond;18 Yorkshire St;3;h;1530000;S;Marshall;24/06/2017;24;3121;3;1;2;187;;1900;Yarra City Council;-3783199;14499909;Northern Metropolitan;14949
Richmond;28 Newry St;3;h;1280000;S;Biggin;27/05/2017;24;3121;3;1;1;185;;;Yarra City Council;-3782488;14500642;Northern Metropolitan;14949
Richmond;9 Wall St;2;h;1341000;S;Biggin;27/05/2017;24;3121;2;1;0;135;87;1890;Yarra City Council;-3782241;14500235;Northern Metropolitan;14949
Richmond;9/343 Church St;2;u;715000;S;Biggin;08/07/2017;24;3121;2;1;2;2427;;;Yarra City Council;-3782276;14499866;Northern Metropolitan;14949
Richmond;2/21 Somerset St;2;u;702000;S;Jellis;08/07/2017;24;3121;;;;;;;Yarra City Council;;;Northern Metropolitan;14949
Richmond;6/1 Ellis St;2;u;595000;S;Biggin;12/08/2017;24;3121;;;;;;;Yarra City Council;;;Northern Metropolitan;14949
Richmond;221/253 Bridge Rd;2;u;419000;S;Jellis;22/07/2017;24;3121;2;1;1;3512;51;2011;Yarra City Council;-3781828;14499789;Northern Metropolitan;14949
Richmond;17 Dickmann St;3;h;1590000;S;Biggin;22/07/2017;24;3121;3;2;1;83;;;Yarra City Council;-3782458;14499767;Northern Metropolitan;14949
Richmond;14 McCrae Mw;3;h;1710000;S;Jellis;22/07/2017;24;3121;;;;;;;Yarra City Council;;;Northern Metropolitan;14949
Richmond;401/28 Tanner St;2;u;1667500;S;Jellis;22/07/2017;24;3121;2;2;2;92;141;1940;Yarra City Council;-3782324;14499174;Northern Metropolitan;14949
Richmond;61 Baker St;3;h;1310000;S;Jellis;29/07/2017;24;3121;3;1;1;209;;1920;Yarra City Council;-3781179;14500351;Northern Metropolitan;14949
Richmond;16/297 Church St;2;u;666000;S;hockingstuart;29/07/2017;24;3121;2;1;1;0;60;;Yarra City Council;-378211;14499896;Northern Metropolitan;14949
Richmond;712/8 Howard St;2;u;927000;S;Biggin;29/07/2017;24;3121;2;1;2;0;;2000;Yarra City Council;-3783305;14499745;Northern Metropolitan;14949
Richmond;19/2 New St;2;u;905000;S;Nelson;29/07/2017;24;3121;;;;;;;Yarra City Council;;;Northern Metropolitan;14949
Richmond;3/30 Tanner St;2;u;575500;S;hockingstuart;29/07/2017;24;3121;2;1;1;0;;;Yarra City Council;-3782328;14499203;Northern Metropolitan;14949
Richmond;187A Burnley St;3;h;1695000;S;Jellis;03/09/2017;24;3121;;;;;;;Yarra City Council;;;Northern Metropolitan;14949
Richmond;31 Coppin St;3;t;1480000;S;Jellis;03/09/2017;24;3121;3;2;3;;;2005;Yarra City Council;-3781852;14500413;Northern Metropolitan;14949
Richmond;168 Mary St;4;h;2368000;S;Jellis;03/09/2017;24;3121;4;1;3;390;;;Yarra City Council;-3782483;14500111;Northern Metropolitan;14949
Richmond;2/4 Tullo Pl;2;t;1380000;S;Jellis;03/09/2017;24;3121;2;2;2;;155;1950;Yarra City Council;-3781915;14499971;Northern Metropolitan;14949
Richmond;311/45 York St;2;u;575000;S;Collins;03/09/2017;24;3121;2;1;1;;67;2012;Yarra City Council;-37813;14499303;Northern Metropolitan;14949
Richmond;50 Farmer St;3;h;1200000;S;Biggin;09/09/2017;24;3121;3;1;1;151;;;Yarra City Council;-378264;14500935;Northern Metropolitan;14949
Richmond;11/1 Princess St;3;t;1321000;S;Nelson;09/09/2017;24;3121;3;2;2;;;;Yarra City Council;-3782097;14500161;Northern Metropolitan;14949
Richmond;269 Coppin St;3;h;3270000;S;Jellis;16/09/2017;24;3121;3;1;2;;121;1890;Yarra City Council;-3782898;14500218;Northern Metropolitan;14949
Richmond;105/18 Tanner St;1;u;499000;S;Peter;16/09/2017;24;3121;;;;;;;Yarra City Council;-3782309;14499056;Northern Metropolitan;14949
Richmond;11/9 Tennyson St;1;u;485000;S;Biggin;16/09/2017;24;3121;1;1;1;;;;Yarra City Council;-3782399;14499181;Northern Metropolitan;14949
Richmond;29 Type St;2;h;1200000;S;Biggin;16/09/2017;24;3121;2;1;;135;86;1890;Yarra City Council;-3782132;14500973;Northern Metropolitan;14949
Richmond;2A Wall St;2;h;1276000;S;Marshall;16/09/2017;24;3121;2;2;1;;;;Yarra City Council;-378227;1450019;Northern Metropolitan;14949
Richmond;69 Brighton St;2;h;1975000;S;Biggin;19/08/2017;24;3121;2;1;2;;103;1971;Yarra City Council;-3782868;14499918;Northern Metropolitan;14949
Richmond;106 Buckingham St;3;h;1600000;S;Biggin;23/09/2017;24;3121;3;2;1;;158;;Yarra City Council;-378143;14500495;Northern Metropolitan;14949
Richmond;5/343 Church St;1;u;490000;S;Biggin;23/09/2017;24;3121;1;1;1;;55;1970;Yarra City Council;-3782276;14499866;Northern Metropolitan;14949
Richmond;53A Fraser St;3;t;1600000;S;Jellis;23/09/2017;24;3121;3;3;2;;;;Yarra City Council;-3782149;14500621;Northern Metropolitan;14949
Richmond;110 Richmond Tce;2;h;1520000;S;Woodards;23/09/2017;24;3121;2;1;;;;;Yarra City Council;-3782233;14499533;Northern Metropolitan;14949
Richmond;33/24 Tanner St;2;t;1200000;S;Jellis;23/09/2017;24;3121;2;1;1;;144;1910;Yarra City Council;-3782335;14499128;Northern Metropolitan;14949
Richmond;17/9 Tennyson St;2;u;702000;S;Dingle;23/09/2017;24;3121;2;1;1;;77;2004;Yarra City Council;-3782399;14499181;Northern Metropolitan;14949
Richmond;7/10 Waltham Pl;3;h;1720000;S;Jellis;23/09/2017;24;3121;3;2;2;;153;1860;Yarra City Council;-3782047;14499768;Northern Metropolitan;14949
Richmond;170 Coppin St;4;h;1800000;S;Biggin;26/08/2017;24;3121;4;1;4;418;;;Yarra City Council;-3782368;14500271;Northern Metropolitan;14949
Richmond;14 James St;4;h;2700000;S;Jellis;26/08/2017;24;3121;4;2;1;;252;1900;Yarra City Council;-3782768;14500008;Northern Metropolitan;14949
Richmond;407/163 Cremorne St;1;u;410000;S;Dingle;07/10/2017;24;3121;;;;;;;Yarra City Council;;;Northern Metropolitan;14949
Richmond;24 Green St;2;h;1230000;S;Collins;07/10/2017;24;3121;;;;;;;Yarra City Council;;;Northern Metropolitan;14949
Richmond;44 Neptune St;2;h;1055000;S;Jellis;07/10/2017;24;3121;2;1;0;132;68;1890;Yarra City Council;-3782105;1450068;Northern Metropolitan;14949
Richmond;209/18 Tanner St;1;u;511500;S;Fletchers;07/10/2017;24;3121;;;;;;;Yarra City Council;;;Northern Metropolitan;14949
Richmond;5/366 Church St;2;u;815500;S;Kay;14/10/2017;24;3121;;;;;;;Yarra City Council;;;Northern Metropolitan;14949
Richmond;53 Firebell La;3;t;1635000;S;RT;14/10/2017;24;3121;3;2;1;;;;Yarra City Council;-3782159;14499459;Northern Metropolitan;14949
Richmond;1/52 Lyndhurst St;2;h;1625000;S;Biggin;14/10/2017;24;3121;;;;;;;Yarra City Council;;;Northern Metropolitan;14949
Richmond;35 River St;3;h;1525000;S;Biggin;14/10/2017;24;3121;3;2;2;;154;2007;Yarra City Council;-3781704;14501349;Northern Metropolitan;14949
Richmond;61 Fraser St;2;h;1170000;S;Biggin;21/10/2017;24;3121;2;1;1;;;;Yarra City Council;-3782171;14500618;Northern Metropolitan;14949
Richmond;35 Johnson St;4;h;1907000;S;Biggin;21/10/2017;24;3121;4;1;3;411;150;1922;Yarra City Council;-3781349;1450049;Northern Metropolitan;14949
Richmond;11/26 Rotherwood St;1;u;438000;S;Jellis;21/10/2017;24;3121;;;;;;;Yarra City Council;;;Northern Metropolitan;14949
Richmond;4/2 Union St;2;t;1205000;S;Sotheby's;21/10/2017;24;3121;;;;;;;Yarra City Council;;;Northern Metropolitan;14949
Richmond;56 Lincoln St;3;h;915000;S;Collins;28/10/2017;24;3121;3;1;;128;;;Yarra City Council;-3781305;14500292;Northern Metropolitan;14949
Richmond;3/69 Palmer St;2;u;660000;S;hockingstuart;28/10/2017;24;3121;;;;;;;Yarra City Council;;;Northern Metropolitan;14949
Richmond;17 Campbell St;3;h;1215000;S;Jellis;11/11/2017;24;3121;3;2;1;;;;Yarra City Council;-37823;1450133;Northern Metropolitan;14949
Richmond;6/34 Davison St;1;u;283000;S;Biggin;11/11/2017;24;3121;;;;;;;Yarra City Council;;;Northern Metropolitan;14949
Richmond;15 Hosie St;3;h;1320000;S;hockingstuart;11/11/2017;24;3121;3;1;;;;;Yarra City Council;-378202;1450017;Northern Metropolitan;14949
Richmond;10/9 Somerset St;1;u;341000;S;Fletchers;11/11/2017;24;3121;;;;;;;Yarra City Council;;;Northern Metropolitan;14949
Richmond;5/33 York St;3;t;1265000;S;Chambers;11/11/2017;24;3121;;;;;;;Yarra City Council;;;Northern Metropolitan;14949
Richmond;6 Mitchell St;2;h;1391000;S;Jellis;18/11/2017;24;3121;;;;;;;Yarra City Council;;;Northern Metropolitan;14949
Richmond;8 Queen St;4;h;2080000;S;Jellis;18/11/2017;24;3121;;;;;;;Yarra City Council;;;Northern Metropolitan;14949
Richmond;24 Richmond Tce;2;h;1339000;S;hockingstuart;18/11/2017;24;3121;;;;;;;Yarra City Council;;;Northern Metropolitan;14949
Richmond;304/1 Studio Wk;1;u;455000;S;Jellis;18/11/2017;24;3121;;;;;;;Yarra City Council;;;Northern Metropolitan;14949
Richmond;18/9 Tennyson St;2;u;692500;S;MICM;18/11/2017;24;3121;;;;;;;Yarra City Council;;;Northern Metropolitan;14949
Richmond;5/1 Victoria Pl;3;u;670000;S;Biggin;18/11/2017;24;3121;;;;;;;Yarra City Council;;;Northern Metropolitan;14949
Richmond;20 Bosisto St;2;h;1324000;S;Greg;25/11/2017;24;3121;2;1;;230;;;Yarra City Council;-378171;1449969;Northern Metropolitan;14949
Richmond;1/65 Elizabeth St;1;u;281200;S;Purplebricks;25/11/2017;24;3121;;;;;;;Yarra City Council;;;Northern Metropolitan;14949
